Model,gradient_variant,seed,SNRinp_target,SNRinp_measured,SINR,execution_time,n_sources,n_mixtures,n_samples,presumed_domain,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5
PredictiveDecorrBSS,truncated,2000,10.0,10.008903600885429,10.641271536624554,13.248690306005301,5,10,100000,sparse,10.244506587520005,11.081609231079504,11.321619364000881,9.765750862067678,10.987872164211618
PredictiveDecorrBSS,full,2000,10.0,10.008903600885429,10.641173383019641,14.805127741972683,5,10,100000,sparse,10.244249025635607,11.081494844766272,11.321893378286305,9.765542841596314,10.987779642476692
PredictiveDecorrBSS,truncated,2100,10.0,9.988345774447911,10.447405654771288,13.178760846989462,5,10,100000,sparse,10.02426968765829,10.977775539460346,11.81801538091346,13.535713773135347,7.910113319124596
PredictiveDecorrBSS,full,2100,10.0,9.988345774447911,10.447890980687522,14.624395905993879,5,10,100000,sparse,10.02516741624892,10.978328496320259,11.818992106593075,13.536213829029624,7.910108641154798
PredictiveDecorrBSS,truncated,2200,10.0,9.999002380431923,11.117148292266295,13.381561982998392,5,10,100000,sparse,12.02289371526858,10.486173710396558,10.6466438931305,12.210486481553339,10.534786003716368
PredictiveDecorrBSS,full,2200,10.0,9.999002380431923,11.117302916559549,14.88954120699782,5,10,100000,sparse,12.022969204805541,10.4868095436255,10.646076641735938,12.211019418932391,10.53495445439397
PredictiveDecorrBSS,truncated,2300,10.0,10.00434747909656,11.017817493575938,13.261740078014554,5,10,100000,sparse,11.24121745331018,9.806623123323163,13.973590509424563,11.070836609236965,10.086038497009115
PredictiveDecorrBSS,full,2300,10.0,10.00434747909656,11.018143095568947,14.78011588001391,5,10,100000,sparse,11.24142680441679,9.807081455254249,13.97420419072825,11.071042009706408,10.086290361814692
PredictiveDecorrBSS,truncated,2400,10.0,9.99815194457359,12.30974274713802,13.450427060975926,5,10,100000,sparse,13.555447886202607,13.990199402308479,12.199433703261732,12.12808426199434,10.551406132985095
PredictiveDecorrBSS,full,2400,10.0,9.99815194457359,12.309698989498495,14.991405464010313,5,10,100000,sparse,13.55530773071987,13.990405522164135,12.199415912103174,12.127862670945511,10.551402154531353
PredictiveDecorrBSS,truncated,2500,10.0,9.988114612524885,10.492453553742031,13.314225382986479,5,10,100000,sparse,13.404747068165847,10.613354615853275,9.658225413386852,12.6655476078536,8.210920662785545
PredictiveDecorrBSS,full,2500,10.0,9.988114612524885,10.49325830405516,14.696465424000053,5,10,100000,sparse,13.405227821967728,10.616363497876929,9.659967052005822,12.665430285583845,8.210205833932115
PredictiveDecorrBSS,truncated,2600,10.0,10.011887153766072,10.389676826021203,13.155353681999259,5,10,100000,sparse,8.166323239256048,14.938730332588154,8.320358921756132,10.633602445976276,14.042974523744366
PredictiveDecorrBSS,full,2600,10.0,10.011887153766072,10.391266572297006,14.741752324975096,5,10,100000,sparse,8.167551366352848,14.938990961756144,8.322921532390934,10.635506848143965,14.042730505374895
PredictiveDecorrBSS,truncated,2700,10.0,9.992319360192354,11.822896583604845,13.36808722600108,5,10,100000,sparse,10.103187043540933,10.982523717753782,13.082015137394878,12.634589755231442,13.254171287942835
PredictiveDecorrBSS,full,2700,10.0,9.992319360192354,11.822845478448205,14.87609246300417,5,10,100000,sparse,10.103329561885774,10.982402222864993,13.082091365262865,12.634593899967687,13.2536353636003
PredictiveDecorrBSS,truncated,2800,10.0,10.00040544286058,11.605463150110085,13.354670174012426,5,10,100000,sparse,10.14821784134009,11.393337569921329,11.295176066012981,13.641413763775038,12.3165385613404
PredictiveDecorrBSS,full,2800,10.0,10.00040544286058,11.605378521235428,14.860004935006145,5,10,100000,sparse,10.148232152181984,11.393441781218128,11.294621977619144,13.64123300161269,12.316715770980311
PredictiveDecorrBSS,truncated,2900,10.0,9.988195522433656,9.800200423870002,13.222038934007287,5,10,100000,sparse,11.191095165866614,10.096381046495399,7.170523608732157,13.274192648181486,9.56255879910861
PredictiveDecorrBSS,full,2900,10.0,9.988195522433656,9.802240920355883,14.662226457992801,5,10,100000,sparse,11.192234753243966,10.100918245180049,7.171006965882181,13.277200268538074,9.565288033418028
PredictiveDecorrBSS,truncated,0,5.0,5.003921877920552,6.940947959956913,12.410675129009178,5,10,100000,sparse,9.377223285953258,7.641614331256181,7.542020496827609,7.687287476804487,4.215074155060227
PredictiveDecorrBSS,full,0,5.0,5.003921877920552,6.942978963911736,13.672279364982387,5,10,100000,sparse,9.378399786132505,7.642072779981594,7.543947726687917,7.688825555233622,4.218360209775786
PredictiveDecorrBSS,truncated,100,5.0,5.010138961086269,6.879874765988506,12.407701828022255,5,10,100000,sparse,8.245880154589374,6.1706326333616985,6.503509330172785,7.056713975718329,6.702813226387403
PredictiveDecorrBSS,full,100,5.0,5.010138961086269,6.879903370450231,13.706258804013487,5,10,100000,sparse,8.245473979927882,6.1706601738624665,6.503770258190107,7.056558532426437,6.703070411380418
PredictiveDecorrBSS,truncated,200,5.0,5.005513037743046,6.238058943261838,12.140771944017615,5,10,100000,sparse,3.831835330900772,7.443921532275479,8.094992819490148,9.159865037671768,5.01239136840538
PredictiveDecorrBSS,full,200,5.0,5.005513037743046,6.239168149847069,13.473003541992512,5,10,100000,sparse,3.834195736881401,7.443267391171822,8.0962027119516,9.161021613578546,5.012778414971093
PredictiveDecorrBSS,truncated,300,5.0,4.995061766958793,6.365840105992762,12.197044914995786,5,10,100000,sparse,7.450936781811812,10.146950453110774,3.2293965280538957,6.431681581561096,7.53906751698362
PredictiveDecorrBSS,full,300,5.0,4.995061766958793,6.365847438743753,13.42727162601659,5,10,100000,sparse,7.451348001420594,10.146795355349365,3.2294095027823353,6.431643230692804,7.53879481433305
PredictiveDecorrBSS,truncated,400,5.0,5.001287938126983,5.926516018014589,12.142437813978177,5,10,100000,sparse,6.874073733470518,3.983460256281777,6.211734353178565,7.464109007216859,5.948142400901797
PredictiveDecorrBSS,full,400,5.0,5.001287938126983,5.942459115947958,13.472015498002293,5,10,100000,sparse,6.876925818830236,4.007803251457014,6.210675685005421,7.463180792115677,5.989199782089274
PredictiveDecorrBSS,truncated,500,5.0,5.010303315852918,8.08919814702627,12.702539891994093,5,10,100000,sparse,9.413958624894278,7.129122484497703,8.142909601588862,7.661783445227903,8.433049465087233
PredictiveDecorrBSS,full,500,5.0,5.010303315852918,8.089113435890008,14.067714306002017,5,10,100000,sparse,9.413820551848547,7.128975452679645,8.142814257953342,7.661761098899427,8.433029754575646
PredictiveDecorrBSS,truncated,600,5.0,5.006325528614619,6.646020683175075,12.304200746002607,5,10,100000,sparse,6.647301446089657,4.096899123808702,10.575631348328729,6.184734186570756,8.318708490700425
PredictiveDecorrBSS,full,600,5.0,5.006325528614619,6.647695228411617,13.74267267700634,5,10,100000,sparse,6.6474996257214976,4.100525455492468,10.575306660798393,6.1860562331063695,8.31913722372914
PredictiveDecorrBSS,truncated,700,5.0,5.003730301313923,6.120518283839863,12.187076228001388,5,10,100000,sparse,5.354974967999477,4.9164569586974025,6.315776664677951,9.015607805392545,6.062520447159876
PredictiveDecorrBSS,full,700,5.0,5.003730301313923,6.120804654148265,13.565916915977141,5,10,100000,sparse,5.360309959808298,4.91683058251788,6.310931458276042,9.015101061981243,6.062023752435842
PredictiveDecorrBSS,truncated,800,5.0,4.989045679417256,7.491718482975704,12.50166411002283,5,10,100000,sparse,8.857342470661198,7.825370674556446,8.140122303510777,6.117614957941918,7.041432959572803
PredictiveDecorrBSS,full,800,5.0,4.989045679417256,7.491874425712004,13.989802605006844,5,10,100000,sparse,8.857109299557175,7.824994045376452,8.140566935146502,6.117899049217536,7.041902936336846
PredictiveDecorrBSS,truncated,900,5.0,5.002182752288437,7.09496712695436,12.372599566006102,5,10,100000,sparse,5.737191074135991,7.932490774012445,8.166051260045517,5.467486455060444,9.534609790285666
PredictiveDecorrBSS,full,900,5.0,5.002182752288437,7.0950146581056375,13.83153835500707,5,10,100000,sparse,5.737209911402633,7.932663028853963,8.16586666295434,5.467506508240568,9.534935511386823
PredictiveDecorrBSS,truncated,1000,5.0,4.994152030972511,7.849230137311876,12.584994734992506,5,10,100000,sparse,8.965436129250175,5.870737757836345,8.22851745412257,7.7012620271764956,9.414670901179061
PredictiveDecorrBSS,full,1000,5.0,4.994152030972511,7.8492166596996515,13.974682820989983,5,10,100000,sparse,8.965587648868224,5.870782366131817,8.228431978324306,7.7010007478812215,9.41480376607075
PredictiveDecorrBSS,truncated,1100,5.0,4.992314889600714,7.180225086800025,12.421726849017432,5,10,100000,sparse,8.894501229702815,7.889057164796631,8.009151675941892,7.085292059550856,5.081498979662529
PredictiveDecorrBSS,full,1100,5.0,4.992314889600714,7.180480166855894,13.800288804981392,5,10,100000,sparse,8.894710832084558,7.889472240388452,8.00937790061695,7.08512249275682,5.081969144608301
PredictiveDecorrBSS,truncated,1200,5.0,5.00100545577772,5.051093539421174,11.813622530986322,5,10,100000,sparse,7.5158086023482165,2.6658349067190557,5.1115904289407235,9.627732452768957,3.68763514817244
PredictiveDecorrBSS,full,1200,5.0,5.00100545577772,5.054515618653129,13.146001189015806,5,10,100000,sparse,7.520091915294151,2.6724806878599585,5.110600211735371,9.62803410333695,3.690570144936408
PredictiveDecorrBSS,truncated,1300,5.0,5.005008163020309,7.292112780166434,12.428933375980705,5,10,100000,sparse,9.282839729762012,6.077700939186185,6.343672660643466,6.9900626564136825,8.66410931576813
PredictiveDecorrBSS,full,1300,5.0,5.005008163020309,7.291983642780889,13.786316354002338,5,10,100000,sparse,9.282890193182851,6.077321961800928,6.343623957371552,6.9898885897833924,8.664206710789273
PredictiveDecorrBSS,truncated,1400,5.0,5.007978380004635,7.241337456249751,12.462396411021473,5,10,100000,sparse,9.976852876508572,5.6528933273297435,7.233790327654025,7.496898454734722,6.92927068711242
PredictiveDecorrBSS,full,1400,5.0,5.007978380004635,7.241301010040033,13.893264635000378,5,10,100000,sparse,9.976997165425507,5.652880115070226,7.233674100254835,7.496720590932686,6.929312925851196
PredictiveDecorrBSS,truncated,1500,5.0,4.976111224175668,7.400421510233802,12.4404790920089,5,10,100000,sparse,5.806346734554218,7.525129292185642,9.596568320151206,5.980844338180885,9.554327531513206
PredictiveDecorrBSS,full,1500,5.0,4.976111224175668,7.400372383553124,13.87322484201286,5,10,100000,sparse,5.806221071212164,7.525180450984102,9.596571450087874,5.980644701146618,9.554583244123716
PredictiveDecorrBSS,truncated,1600,5.0,4.9956634294284425,5.689534425948041,11.944429647992365,5,10,100000,sparse,11.27930377601038,8.417610628410488,3.6841485103653437,3.8280335520699573,5.380101104379937
PredictiveDecorrBSS,full,1600,5.0,4.9956634294284425,5.690631131835384,13.195813622005517,5,10,100000,sparse,11.279524984848289,8.418664732858216,3.685671131935164,3.829176700238972,5.380753810123129
PredictiveDecorrBSS,truncated,1700,5.0,5.009656940967503,7.894603935430738,12.612957977980841,5,10,100000,sparse,6.692025643130222,9.295596685600799,8.020380263022343,8.275236620147785,7.604840073648173
PredictiveDecorrBSS,full,1700,5.0,5.009656940967503,7.894585233913556,14.138716540997848,5,10,100000,sparse,6.692171292238474,9.295251162658927,8.020352314822079,8.27530973729194,7.604769328780603
PredictiveDecorrBSS,truncated,1800,5.0,4.998120365526146,7.360323707760854,12.398506741999881,5,10,100000,sparse,7.850511398916883,9.745690744121463,8.780823701493723,6.018845965290365,5.763167566639735
PredictiveDecorrBSS,full,1800,5.0,4.998120365526146,7.360271895708297,13.738092941988725,5,10,100000,sparse,7.850143285816051,9.746164091466298,8.781011991518973,6.01884060725615,5.762936108665095
PredictiveDecorrBSS,truncated,1900,5.0,4.999062029732189,7.091088413315589,12.363734236976597,5,10,100000,sparse,4.621450905683712,7.438915053425137,7.11291700115058,9.099736256781467,8.762924124836275
PredictiveDecorrBSS,full,1900,5.0,4.999062029732189,7.09180511990389,13.703079422004521,5,10,100000,sparse,4.622560931841381,7.440500546898162,7.112943671451896,9.099485304639458,8.76334469821162
PredictiveDecorrBSS,truncated,2000,5.0,5.0089036008854295,6.716607275104064,12.32066617399687,5,10,100000,sparse,6.34898757914244,7.421962700160679,7.232659380088412,5.83283862666943,6.944913906706383
PredictiveDecorrBSS,full,2000,5.0,5.0089036008854295,6.7163003631221105,13.7288825759897,5,10,100000,sparse,6.3494012073252195,7.421828743555674,7.232154748179939,5.83196998265054,6.944526242929804
PredictiveDecorrBSS,truncated,2100,5.0,4.988345774447913,6.647035532560527,12.281617344007827,5,10,100000,sparse,6.338473268597049,7.006921860568332,7.648033776327441,9.187583005094822,4.457588181402029
PredictiveDecorrBSS,full,2100,5.0,4.988345774447913,6.64790541155864,13.659115340997232,5,10,100000,sparse,6.33975791593424,7.007030467007799,7.647092372997271,9.18754058871277,4.459795802915721
PredictiveDecorrBSS,truncated,2200,5.0,4.999002380431923,7.077602166867503,12.436401545011904,5,10,100000,sparse,7.67662706559511,6.582297797865148,6.730372629255963,7.913474066844268,6.654118342132596
PredictiveDecorrBSS,full,2200,5.0,4.999002380431923,7.0775065271008355,13.880342006013962,5,10,100000,sparse,7.676504921658691,6.5822270058832135,6.730203655936407,7.913884898084191,6.653709419749316
PredictiveDecorrBSS,truncated,2300,5.0,5.004347479096559,6.951735750813192,12.378536344011081,5,10,100000,sparse,6.985705215126437,5.974490163294539,9.457067428126154,6.819886265436066,6.281267810460825
PredictiveDecorrBSS,full,2300,5.0,5.004347479096559,6.951699609662583,13.807545888994355,5,10,100000,sparse,6.985639751424618,5.974419072090546,9.456774906079406,6.820211278792131,6.281100981701988
PredictiveDecorrBSS,truncated,2400,5.0,4.998151944573591,7.9265116592472795,12.689081956981681,5,10,100000,sparse,9.053223745762665,9.372771607576581,7.77227693216463,7.753414555800914,6.365907081809614
PredictiveDecorrBSS,full,2400,5.0,4.998151944573591,7.926620847106821,14.045344694983214,5,10,100000,sparse,9.053215804053934,9.372977526586222,7.772197644661061,7.753483493509826,6.366196785293287
PredictiveDecorrBSS,truncated,2500,5.0,4.988114612524886,6.706745056100544,12.33706499802065,5,10,100000,sparse,8.89493499982531,6.8515509091556135,5.849828578610929,8.413030967233514,4.861356600219095
PredictiveDecorrBSS,full,2500,5.0,4.988114612524886,6.707512070095854,13.765942587022437,5,10,100000,sparse,8.895149241562514,6.851214719862658,5.8488938855385575,8.410884254152464,4.865687119348113
PredictiveDecorrBSS,truncated,2600,5.0,5.011887153766072,6.694443556669064,12.340513178991387,5,10,100000,sparse,4.774369325446696,10.349983239090573,4.903158297169682,6.790617733479511,9.451286120396588
PredictiveDecorrBSS,full,2600,5.0,5.011887153766072,6.696105739722919,13.649707258999115,5,10,100000,sparse,4.7805310777480035,10.35053363535078,4.903472596251934,6.7891078194371834,9.450358863368425
PredictiveDecorrBSS,truncated,2700,5.0,4.992319360192354,7.517419357816744,12.477293267002096,5,10,100000,sparse,5.969044817893763,6.8081820392154775,8.546261221935778,8.186378169533885,8.798069772785817
PredictiveDecorrBSS,full,2700,5.0,4.992319360192354,7.517267932147917,13.866033655998763,5,10,100000,sparse,5.969185830127302,6.808140866775917,8.546415667378668,8.186576288274232,8.796445032657633
PredictiveDecorrBSS,truncated,2800,5.0,5.000405442860581,7.350301853767212,12.466656995005906,5,10,100000,sparse,6.040817877876464,7.115445957753699,7.148279269623881,9.109734074649415,7.927421063870908
PredictiveDecorrBSS,full,2800,5.0,5.000405442860581,7.350241918163876,13.899649742001202,5,10,100000,sparse,6.04069670347911,7.115457649561121,7.1483158061564644,9.109249041263167,7.927575518478114
PredictiveDecorrBSS,truncated,2900,5.0,4.988195522433657,6.262014398584148,12.334182657010388,5,10,100000,sparse,7.04733817002815,6.598830303898837,4.076909171530426,9.018469823167832,6.031017149600716
PredictiveDecorrBSS,full,2900,5.0,4.988195522433657,6.264923641297298,13.5797356319963,5,10,100000,sparse,7.047904727554275,6.598946180980018,4.086805573834503,9.018412298853777,6.02877882259408
